date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2020-06-15,Region XII,North Cotabato,Cotabato,7.012572,125.089988,vegetables and fruits,Coconut,KG,actual,Retail,PHP,25.0,0.4971
2020-06-15,Region XII,North Cotabato,Cotabato,7.012572,125.089988,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,33.85,0.6731
2020-06-15,Region XII,North Cotabato,Cotabato,7.012572,125.089988,vegetables and fruits,Ginger,KG,actual,Retail,PHP,198.15,3.9401
2020-06-15,Region XII,North Cotabato,Cotabato,7.012572,125.089988,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,80.0,1.5907
2020-06-15,Region XII,North Cotabato,Cotabato,7.012572,125.089988,vegetables and fruits,Papaya,KG,actual,Retail,PHP,30.0,0.5965
2020-06-15,Region XII,North Cotabato,Cotabato,7.012572,125.089988,vegetables and fruits,Pineapples,KG,actual,Retail,PHP,34.87,0.6934
2020-06-15,Region XII,North Cotabato,Cotabato,7.012572,125.089988,vegetables and fruits,Squashes,KG,actual,Retail,PHP,15.62,0.3106
2020-06-15,Region XII,North Cotabato,Cotabato,7.012572,125.089988,vegetables and fruits,Sweet Potato leaves,KG,actual,Retail,PHP,27.0,0.5369
2020-06-15,Region XII,North Cotabato,Cotabato,7.012572,125.089988,vegetables and fruits,Water spinach,KG,actual,Retail,PHP,27.0,0.5369
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,cereals and tubers,Rice (premium),KG,actual,Retail,PHP,44.28,0.8805
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,40.52,0.8057
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,cereals and tubers,Rice (special),KG,actual,Retail,PHP,46.45,0.9236
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,42.48,0.8447
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,cereals and tubers,Semolina (white),KG,actual,Retail,PHP,29.57,0.588
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,cereals and tubers,Semolina (yellow),KG,actual,Retail,PHP,23.5,0.4673
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,cereals and tubers,Taro,KG,actual,Retail,PHP,40.0,0.7954
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,350.0,6.9595
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs",Fish (frigate tuna),KG,actual,Retail,PHP,126.67,2.5187
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs","Fish (mackerel, fresh)",KG,actual,Retail,PHP,165.0,3.2809
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,139.56,2.775
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,115.29,2.2925
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs",Fish (threadfin bream),KG,actual,Retail,PHP,372.5,7.4069
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,110.24,2.192
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs","Meat (pork, hock)",KG,actual,Retail,PHP,168.54,3.3513
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,167.69,3.3344
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,"meat, fish and eggs",Shrimp (endeavor),KG,actual,Retail,PHP,238.0,4.7325
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,pulses and nuts,Beans (mung),KG,actual,Retail,PHP,69.54,1.3828
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,pulses and nuts,Groundnuts (unshelled),KG,actual,Retail,PHP,75.0,1.4913
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,51.23,1.0187
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Bananas (latundan),KG,actual,Retail,PHP,39.0,0.7755
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Bananas (saba),KG,actual,Retail,PHP,25.08,0.4987
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,"Beans (green, fresh)",KG,actual,Retail,PHP,42.15,0.8381
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Beans (string),KG,actual,Retail,PHP,55.86,1.1107
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,63.85,1.2696
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Bottle gourd,KG,actual,Retail,PHP,22.54,0.4482
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Cabbage,KG,actual,Retail,PHP,60.77,1.2084
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Cabbage (chinese),KG,actual,Retail,PHP,44.92,0.8932
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Calamansi,KG,actual,Retail,PHP,42.0,0.8351
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Carrots,KG,actual,Retail,PHP,59.69,1.1869
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Choko,KG,actual,Retail,PHP,21.92,0.4359
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Coconut,KG,actual,Retail,PHP,15.0,0.2983
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,27.15,0.5399
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Ginger,KG,actual,Retail,PHP,172.44,3.4288
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,73.69,1.4653
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Papaya,KG,actual,Retail,PHP,29.29,0.5824
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Pineapples,KG,actual,Retail,PHP,25.77,0.5124
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Squashes,KG,actual,Retail,PHP,16.0,0.3181
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Sweet Potato leaves,KG,actual,Retail,PHP,23.48,0.4669
2020-06-15,Region XII,Sarangani,Sarangani,6.101993,125.287395,vegetables and fruits,Water spinach,KG,actual,Retail,PHP,28.23,0.5613
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,cereals and tubers,Rice (premium),KG,actual,Retail,PHP,44.35,0.8819
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,cereals and tubers,Rice (special),KG,actual,Retail,PHP,46.22,0.9191
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,42.76,0.8503
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,cereals and tubers,Semolina (white),KG,actual,Retail,PHP,35.0,0.6959
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,cereals and tubers,Semolina (yellow),KG,actual,Retail,PHP,24.49,0.487
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,cereals and tubers,Sweet potatoes,KG,actual,Retail,PHP,29.33,0.5832
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,cereals and tubers,Taro,KG,actual,Retail,PHP,28.89,0.5745
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs",Eggs,Unit,actual,Retail,PHP,6.0,0.1193
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs",Eggs (duck),Unit,actual,Retail,PHP,8.58,0.1706
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs",Fish (frigate tuna),KG,actual,Retail,PHP,129.33,2.5716
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,180.0,3.5792
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,169.56,3.3716
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs",Fish (threadfin bream),KG,actual,Retail,PHP,325.0,6.4624
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,100.0,1.9884
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs","Meat (chicken, whole)",KG,actual,Retail,PHP,150.0,2.9826
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,190.0,3.778
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs","Meat (pork, hock)",KG,actual,Retail,PHP,177.33,3.5261
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,190.0,3.778
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,"meat, fish and eggs",Shrimp (endeavor),KG,actual,Retail,PHP,361.71,7.1923
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,pulses and nuts,Beans (mung),KG,actual,Retail,PHP,74.83,1.4879
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,PHP,82.76,1.6456
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,40.56,0.8065
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Bananas (latundan),KG,actual,Retail,PHP,30.56,0.6077
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Bananas (saba),KG,actual,Retail,PHP,24.22,0.4816
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,"Beans (green, fresh)",KG,actual,Retail,PHP,44.44,0.8837
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Beans (string),KG,actual,Retail,PHP,32.83,0.6528
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,65.64,1.3052
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Bottle gourd,KG,actual,Retail,PHP,18.87,0.3752
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Cabbage,KG,actual,Retail,PHP,60.11,1.1952
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Cabbage (chinese),KG,actual,Retail,PHP,50.0,0.9942
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Calamansi,KG,actual,Retail,PHP,36.56,0.727
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Choko,KG,actual,Retail,PHP,15.22,0.3026
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Coconut,KG,actual,Retail,PHP,20.0,0.3977
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,42.65,0.8481
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Ginger,KG,actual,Retail,PHP,141.67,2.817
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,85.56,1.7013
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Papaya,KG,actual,Retail,PHP,20.0,0.3977
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Pineapples,KG,actual,Retail,PHP,24.62,0.4896
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Squashes,KG,actual,Retail,PHP,14.84,0.2951
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Sweet Potato leaves,KG,actual,Retail,PHP,30.0,0.5965
2020-06-15,Region XII,South Cotabato,South Cotabato,6.50174,124.844273,vegetables and fruits,Water spinach,KG,actual,Retail,PHP,30.0,0.5965
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,cereals and tubers,Rice (premium),KG,actual,Retail,PHP,45.88,0.9123
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,39.18,0.7791
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,cereals and tubers,Rice (special),KG,actual,Retail,PHP,52.14,1.0368
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,42.03,0.8357
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,cereals and tubers,Semolina (white),KG,actual,Retail,PHP,30.23,0.6011
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,cereals and tubers,Semolina (yellow),KG,actual,Retail,PHP,25.0,0.4971
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,cereals and tubers,Taro,KG,actual,Retail,PHP,42.0,0.8351
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,172.17,3.4235
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,280.0,5.5676
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Fish (frigate tuna),KG,actual,Retail,PHP,149.76,2.9779
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs","Fish (mackerel, fresh)",KG,actual,Retail,PHP,165.33,3.2875
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,164.62,3.2733
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,actual,Retail,PHP,289.72,5.7609
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,139.6,2.7758
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Fish (threadfin bream),KG,actual,Retail,PHP,243.53,4.8424
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,158.3,3.1477
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs","Meat (beef, chops with bones)",KG,actual,Retail,PHP,202.92,4.0349
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,177.85,3.5364
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Shrimp (endeavor),KG,actual,Retail,PHP,280.0,5.5676
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,"meat, fish and eggs",Shrimp (tiger),KG,actual,Retail,PHP,660.0,13.1236
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,pulses and nuts,Beans (mung),KG,actual,Retail,PHP,98.62,1.961
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,pulses and nuts,Groundnuts (unshelled),KG,actual,Retail,PHP,81.97,1.6299
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,58.15,1.1563
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Bananas (latundan),KG,actual,Retail,PHP,36.85,0.7327
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Bananas (saba),KG,actual,Retail,PHP,43.08,0.8566
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,"Beans (green, fresh)",KG,actual,Retail,PHP,64.62,1.2849
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Beans (string),KG,actual,Retail,PHP,57.54,1.1441
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,67.08,1.3338
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Bottle gourd,KG,actual,Retail,PHP,33.92,0.6745
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Cabbage,KG,actual,Retail,PHP,68.77,1.3674
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Cabbage (chinese),KG,actual,Retail,PHP,64.15,1.2756
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Calamansi,KG,actual,Retail,PHP,69.69,1.3857
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Choko,KG,actual,Retail,PHP,34.77,0.6914
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Coconut,KG,actual,Retail,PHP,21.0,0.4176
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,51.46,1.0232
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Ginger,KG,actual,Retail,PHP,169.38,3.368
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Mandarins,KG,actual,Retail,PHP,115.0,2.2867
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,97.31,1.9349
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Papaya,KG,actual,Retail,PHP,49.85,0.9912
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Pineapples,KG,actual,Retail,PHP,41.15,0.8182
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Squashes,KG,actual,Retail,PHP,25.92,0.5154
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Sweet Potato leaves,KG,actual,Retail,PHP,57.69,1.1471
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Tomatoes,KG,actual,Retail,PHP,54.15,1.0767
2020-06-15,Region XIII,Agusan del Norte,Agusan del Norte,9.116421,125.547306,vegetables and fruits,Water spinach,KG,actual,Retail,PHP,64.62,1.2849
2020-06-15,Region XIII,Agusan del Sur,Agusan del Sur,8.605494,125.911126,cereals and tubers,Potatoes (Irish),KG,actual,Retail,PHP,87.85,1.7468
2020-06-15,Region XIII,Agusan del Sur,Agusan del Sur,8.605494,125.911126,cereals and tubers,Rice (premium),KG,actual,Retail,PHP,45.6,0.9067
2020-06-15,Region XIII,Agusan del Sur,Agusan del Sur,8.605494,125.911126,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,37.4,0.7437
2020-06-15,Region XIII,Agusan del Sur,Agusan del Sur,8.605494,125.911126,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,42.2,0.8391
2020-06-15,Region XIII,Agusan del Sur,Agusan del Sur,8.605494,125.911126,cereals and tubers,Semolina (white),KG,actual,Retail,PHP,34.0,0.6761
2020-06-15,Region XIII,Agusan del Sur,Agusan del Sur,8.605494,125.911126,cereals and tubers,Taro,KG,actual,Retail,PHP,52.69,1.0477
2020-06-15,Region XIII,Agusan del Sur,Agusan del Sur,8.605494,125.911126,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,160.0,3.1815
2020-06-15,Region XIII,Agusan del Sur,Agusan del Sur,8.605494,125.911126,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,302.5,6.015
2020-06-15,Region XIII,Agusan del Sur,Agusan del Sur,8.605494,125.911126,"meat, fish and eggs",Eggs,Unit,actual,Retail,PHP,6.4,0.1273
